1245.708613,1225.212020,1015.383394,1220.552817,1591.722239,1325.225646,1170.729052,1318.566443,1412.403833,1160.239272,1320.076662,1024.580069,1221.417459,1272.252898,1219.090288,1485.927679,1251.431085,1392.934492,1052.437898,885.607321,1097.110727,1161.948117,653.451524,813.954930,1105.458337,702.627759,899.131166,648.968556,441.803995,489.641385,450.478776,342.982182,364.151605,315.321027,405.158418,372.661824,30.831247,400.668637,259.837758,133.340259,254.509823,377.008886,323.835821,612.658919,470.140618,80.947256,253.741272,321.858123,309.623507,94.038897,372.101865,29.473108,-24.182772,74.796584,178.741742,262.982520,1.514756,-289.333682,212.433028,-166.184597,57.810058,90.085131,39.972248,171.136121,72.578949,419.961145,333.950199,106.873767,155.399341,421.856527,381.576882,336.223996,606.127475,500.620826,386.031705,216.695573,261.606098,279.760855,499.161320,445.133196,586.345927,745.459199,771.140506,414.385469,518.191661,565.224624,455.147947,527.625220,406.655967,392.569796,587.696310,180.035036,389.249563,405.337464,474.296312,263.457666,238.817146,379.708262,616.126636,235.735856,46.537401,435.190956,334.029568,334.050349,310.914474,167.622961,466.170967,629.221621,484.438051,434.487288,689.364492,528.398806,499.923279,397.265101,481.425290,597.731035,367.515386,637.773501,501.502493,664.035409,732.031472,464.491699,535.413202,720.457154,740.288638,468.904764,581.302643,573.479388,615.432111,805.157922,575.653934,583.249290,372.277038,884.400306,607.614253,563.917944,759.308489,685.781048,362.002654,600.966513,314.339658,627.117248,534.296395,364.542179,528.517726,584.554134,353.646561,483.460088,355.993777,493.574821,386.868300,482.871324,504.581007,470.326490,497.108791,410.253149,590.094563,641.294209,635.517167,607.092581,593.017562,544.291173,785.574592,683.532896,591.165151,804.130579,915.098165,658.061115,871.350527,738.631478,708.901082,865.154497,742.056804,755.607067,753.798492,806.964127,618.100109,388.871516,313.273509,326.638160,301.627619,330.907943,39.807299,84.323776,27.121079,139.862915,-30.789230,8.496048,60.714523,121.195866,-9.061306,118.937721,160.189700,60.693338,9.109454,-101.896253,106.337920,-13.855403,-210.480511,175.795358,-29.695927,90.379455,105.355620,-20.435268,137.674890,18.685453,61.930740,-41.923086,-27.542868,6.406917,263.259138,90.014566,226.674951,264.573098,239.044738,526.421701,319.373704,356.233550,-292.664004,401.347832,489.939622,489.114939,542.543373,702.563457,917.843805,640.055956,773.202509,812.954030,1059.314090,1004.286263,1161.207131,989.748235,795.911195,842.367554,558.786900,632.506791,599.530799,541.861523,644.170503,366.127328,382.068580,378.997832,398.585648,261.169588,152.419238,310.337198,311.595984,435.863232,347.478454,330.443268,329.428242,163.770932,356.140927,137.875785,180.646070,129.120396,35.303313,227.864096,-114.195319,-270.206978,-4.833861,48.928644,-67.912852,-209.353196,-4.387553,149.659841,118.461864,257.359830,332.358918,379.129348,571.344268,633.008858,614.794315,588.038826,990.415540,1060.595652,1232.251335,1505.720776,1716.675172,2079.453688,2303.062478,2618.504771,2903.120707,3334.580507,3189.224310,3212.057296,3209.749686,3348.307635,3110.070308,3080.374917,2824.227617,2824.633589,2928.264029,2830.791109,2877.553018,2739.222902,2730.470983,3042.969432,3133.390421,3219.073115,3223.354726,3146.241409,2869.738345,2782.183722,2704.248736,2595.606534,2547.261322,2464.218279,2446.483561,2338.727389,2291.289901,1962.509288,1918.056743,1664.271433,1980.490568,1878.721281,2103.300784,1846.568241,2081.860864,2030.518793,1863.880216,2085.949337,1953.066297,1940.901315,1729.126564,1412.081207,1519.436441,1374.531430,1280.038345,1537.960416,1445.638757,1421.409606,1418.613102,1433.253449,1541.002819,1483.199401,1517.515366,1488.956871,1588.194135,1514.899331,1468.078615,1638.402207,1577.877239,1589.507914,1687.298438,2096.588950,2205.050647,2314.688708,2425.175305,2366.181635,2219.712877,1870.442180,1405.372772,1076.177801,736.528462,475.763921,397.556349,252.575965,38.495920,207.651900,120.379225,299.012146,377.882764,252.654183,81.655521,425.213388,458.320597,432.636948,616.822244,855.536287,872.436927,912.184944,818.106154,960.526377,1095.439399,840.170061,855.379143,897.058479,1188.534862,1060.800127,1048.848061,1210.671473,1130.929191,1269.281015,1199.719758,1395.238228,1307.495252,1291.151609,1250.533116,1449.298600,1850.440872,1871.620709,2421.495962,3163.059442,3476.638917,3546.226224,3328.480187,3301.727602,3548.628270,3690.175002,3979.026625,4032.175948,4140.949765,3866.673896,3912.675134,3809.611329,3762.810253,3356.929755,2950.631589,2637.906614,2369.747640,2004.815445,1905.435848,1691.267675,1664.637720,1631.537817,1475.961754,1436.568355,1372.684416,1482.635754,1283.415181,1243.349489,1132.096530,1266.984074,1053.669971,826.815976,684.078962,268.454180,173.932488,19.174665,-21.493960,-33.746782,-87.924953,-47.034820,-31.415851,8.259942,-85.679630,-59.572854,-84.424659,-69.904911,-221.017122,-88.430132,-166.811139,-38.158508,-75.804430,-136.078769,-55.645605,-119.499236,-30.634878,-124.379587,-20.726623,71.998960,-35.194681,49.699404,-28.310513,50.115866,14.653102,28.974768,243.754782,52.665795,237.714447,201.574332,87.251075,132.417296,61.078238,221.239635,114.572142,206.080885,261.435864,367.307078,396.698511,260.946666,467.721542,490.026634,635.198935,495.575434,524.159629,669.621517,569.297603,719.191869,907.307812,876.314942,867.884234,1058.352193,1257.389305,1338.998090,1678.183019,1945.947099,2365.294802,2672.228160,3213.084650,3445.200778,4053.914022,4402.227878,4789.144864,5050.336445,5089.805139,5148.221434,5268.921834,5210.910809,4970.856895,4823.098548,4650.305278,4254.814565,3977.294944,3638.417880,3426.852882,3207.937431,3146.675022,3219.068173,3310.121358,3523.171078,4036.887821,4518.941099,5242.334406,5814.739207,6353.157044,6541.592390,6298.049714,5699.197553,5077.706394,4462.913717,3809.823016,3421.436811,2875.426565,2533.127806,2451.545005,2224.348162,2066.206787,1744.458848,1527.106865,1201.821325,999.938730,731.796562,569.731322,351.080002,441.179105,504.032128,422.643053,445.348383,357.484622,336.722258,383.065273,356.849683,278.412480,226.757646,209.554693,97.474108,165.517782,181.685181,249.309086,246.052990,199.580385,267.222243,151.639085,76.826880,19.445620,35.487547,1.945690,-89.187755,-43.921104,-133.593842,-79.879989,-173.451313,-65.645311,-124.464823,-20.912542,95.677513,210.971527,265.300755,353.996452,438.390849,449.148209,350.600764,350.079281,537.582983,539.776133,787.323970,1089.890758,1152.142223,1333.743117,1518.358191,1733.985205,2116.956876,2691.936981,3482.257751,4561.916945,6035.913786,7488.578553,8357.577461,9178.240790,9484.567762,9015.556626,8599.204651,7969.178054,7503.474106,6890.425037,6704.361126,6276.282574,5848.852667,5857.070628,5522.267713,4989.109160,4582.259233,3903.716180,3291.479222,2948.879128,2465.914144,2094.916014,1660.215993,1397.813304,1052.038227,926.223480,822.699830,566.466013,549.520276,299.527370,434.152047,279.059057,272.914127,153.715018,99.459731,65.146759,97.441096,148.673593,75.841847,67.943456,47.308514,32.266678,7.813639,25.611272,15.654869,1.606460,-78.206308,104.878668,128.523282,68.056908,50.807945,-74.893990,-11.054259,-1.010249,78.567506,-18.658506,-124.358807,-57.537230,7.803365,15.661174,48.700819,4.586278,-102.017741,-101.113563,-94.702761,26.547831,-24.027695,64.904002,-3.322766,-24.707916,-49.583851,49.050278,-32.804433,-28.146399,10.359297,49.714600,-6.745397,14.981393,-86.436619,19.335580,-83.699403,17.127600,-43.513425,-48.952659,28.146406,100.454503,58.642082,4.046342,78.670743,26.852443,-30.071887,97.234888,125.109713,39.889533,27.244543,33.845030,159.360278,104.793458,65.813518,139.423385,43.292494,87.756538,91.151265,191.812183,298.408291,284.275341,234.415341,411.497292,350.856702,507.162814,511.750646,696.956437,795.448455,963.562938,983.634904,1129.000346,1320.994526,1464.619941,1766.878601,2233.439751,2824.972149,3599.811544,4432.626695,5282.419365,6237.859778,6899.948234,7097.022436,6747.416668,5804.800176,4609.508709,3388.210538,2460.242388,1819.272040,1313.968984,1057.668969,793.373761,545.419353,430.474259,432.541221,398.955500,291.719349,191.835267,138.305262,166.798336,96.983491,171.862737,102.105318,130.046496,177.688769,42.034391,49.752118,-0.822961,153.644235,67.488062,51.043366,69.977326,78.290109,26.314680,81.382979,145.160177,41.977708,139.834486,84.728274,109.323582,211.285412,244.278029,157.299929,294.015381,321.089383,380.519698,379.304334,513.774795,719.929088,827.764976,939.947459,1006.807552,1033.343507,1047.886583,1188.768283,1138.319623,1025.538610,959.756992,727.639036,635.182994,594.053621,423.248435,380.765934,281.937376,187.427272,171.233631,127.021451,114.121504,115.199033,37.918306,-45.055679,76.274844,84.241822,-36.156535,40.745218,17.612152,-8.223182,84.904357,29.326981,31.709668,131.718127,120.684328,86.273736,72.151571,111.316553,92.434146,11.503311,16.189025,-0.510108,-57.261908,-62.401670,60.403359,44.152321,51.511838,22.148045,73.727564,50.582788,-12.619417,2.786841,-60.198440,30.091216,103.655647,69.829160,60.278095,188.003266,67.338247,49.616616,52.171949,103.671318,72.448299,92.169965,65.170136,139.782144,72.006558,67.510450,75.960404,140.023736,61.367276,-0.675158,59.563508,77.083116,32.551234,122.634453,118.333347,79.981500,100.245991,102.793654,126.958318,179.406816,93.806228,-0.176611,79.792370,114.046512,196.252896,57.745106,70.856972,100.588825,89.607504,138.246836,117.840163,97.055054,104.224604,114.016140,56.763245,120.466253,136.792245,218.408057,24.314021,144.843968,176.998230,133.443643,133.847288,32.542751,76.530607,122.144199,126.384102,79.583901,187.410678,42.864521,191.946006,147.321972,20.992994,71.959161,104.554302,151.445255,142.965603,81.449419,76.896793,69.307814,78.683301,89.356596,95.994780,104.931437,109.833893,137.701992,177.203059,78.003930,5.771931,26.173654,21.209375,67.879857,11.851390,59.458234,10.366681,70.577492,76.424093,-18.093591,57.691605,27.779788,28.171311,78.200020,-4.466985,18.836909,79.112341,7.693204,89.246398,38.105494,77.270811,139.742914,10.188381,33.274768,27.001805,68.703204,-9.954312,62.696466,78.655855,139.923683,47.500755,48.053893,85.250160,16.423127,10.906360,29.033430,43.805031,40.220884,58.614693,39.653169,25.670260,98.332433,63.640141,93.593591,111.859495,36.104808,17.996488,63.867748,86.719285,31.884315,33.029793,4.489241,9.596239,93.684203,102.753323,18.470351,138.835111,138.514662,110.508827,90.817674,108.774764,26.046853,85.967197,61.869117,150.419428,32.951752,-4.200773,109.628667,47.773495,52.233879,81.343182,56.768260,102.175909,86.565994,127.272181,53.294701,88.300044,160.955129,88.926691,57.214899,30.819801,53.408194,53.313499,139.869200,118.408717,158.932100,76.773013,47.931262,31.407137,82.534061,88.978769,118.408057,15.488720,67.554119,127.937644,35.305875,65.658766,75.662957,73.318342,68.291623,102.582694,9.524881,61.784766,96.028894,132.590436,40.802627,20.665325,71.178328,135.008243,117.821494,-7.715252,12.731056,-49.506212,68.906005,46.634755,140.680276,19.376178,103.389511,110.053886,129.702916,78.336838,27.289386,58.894174,83.151438,83.061540,127.624779,150.841392,129.378428,99.569436,28.081465,78.248066,130.402972,73.213048,0.678594,86.800029,22.244152,38.678063,36.101994,60.182863,78.921023,123.983394,53.370328,188.082057,108.452247,87.147817,80.169059,70.182953,120.523165,126.189926,154.850217,178.171016,13.485867,160.128499,132.099069,16.397613,106.024409,113.312766,149.929303,86.207387,41.146952,48.081365,177.343994,138.934772,103.187066,-11.899190,99.342744,117.579547,155.144765,104.038512,30.594150,12.811793,28.358300,113.566969,110.437724,21.970608,142.832295,120.356019,82.875140,28.056267,92.232820,144.404721,178.238582,45.067761,162.892303,42.045382,86.860480,35.004084,71.476302,97.277116,50.739764,75.864230,63.317245,8.098795,199.208741,80.980483,54.080428,94.841976,129.931534,84.349128,106.094661,133.501287,159.235599,48.630873,78.020325,51.403860,151.448066,60.819475,72.851301,60.210198,42.896067,40.242065,112.248094,50.580807,1.240107,91.225774,57.204510,62.842770,71.473880,92.430922,43.713910,81.989359,-0.409463,106.183897,12.769397,51.346993,-8.750358,46.810610,121.362941,109.573238,85.774669,49.633775,89.483664,70.990999,83.488825,-31.356254,96.122242,53.257854,44.050746,55.834400,150.275606,69.374592,103.798150,17.546506,107.619768,66.017924,56.741027,49.122319,132.161852,28.859618,86.215545,65.229685,37.235343,65.899195,54.887859,52.868012,119.506333,133.136063,117.090628,-1.296667,54.640794,76.236389,79.823373,119.401872,167.305142,37.533186,54.752755,68.630420,32.166183,44.026796,119.878888,110.055838,58.557527,85.050767,49.202128,69.678360,128.812720,37.605273,125.389334,64.831595,88.265372,1.023982,85.440742,110.515767,40.248928,49.973593,111.023068,39.064035,98.096546,21.120475,65.802561,139.809214,159.806964,79.462158,55.441265,76.077442,0.370471,68.320073,56.592775,171.188294,38.773097,123.013587,146.576291,121.460988,146.334022,38.528605,97.044457,87.548041,74.705764,144.517524,89.649606,129.435284,140.207527,89.299548,45.711066,109.108546,89.825080,54.860507,17.214544,78.553659,66.877456,94.852168,42.144151,144.753010,78.678230,37.919540,-52.190141,82.682107,47.203033,87.372821,74.524908,52.659418,186.443160,82.876198,43.958715,91.690835,93.405935,92.437571,89.452493,3.117513,24.432692,34.398183,61.347392,44.947099,106.864022,43.098252,-16.683370,82.185815,30.372750,82.877756,121.367655,-15.823858,54.636787,84.416633,82.849469,40.268964,58.008968,120.736523,90.452046,87.155952,111.515345,40.863952,45.202129,28.530415,91.515790,95.825417,80.459653,28.085599,26.703672,143.647601,108.584550,134.181499,82.772239,36.023811,-21.396635,42.844674,82.081636,53.314832,78.545015,69.772751,70.331983,69.556653,46.447510,41.005063,41.563314,88.789517,31.351050,86.248541,90.149185,98.387044,77.962688,69.876744,91.463215,44.722731,2.655860,25.596603,65.878937,58.836717,42.470607,60.781207,21.102434,60.101517,33.778906,95.468307,66.836798,34.551397,141.945807,45.687168,85.109184,83.878873,130.996625,46.129581,75.611322,50.442363,-11.376892,23.487157,64.368432,59.933816,87.183699,90.451542,-8.262338,15.375746,86.366041,66.708760,74.404164,42.785701,3.853618,45.941470,32.049373,82.510875,157.992383,154.493795,165.681640,133.555757,81.782612,120.028732,51.960643,141.911438,44.547765,65.202655,158.209383,37.901040,140.944215,103.338308,122.416092,177.843777,109.287450,201.079945,92.553976,113.709004,92.877925,169.393452,34.921733,66.462229,98.680739,135.243002,208.481443,85.395296,57.650163,189.245322,17.513155,172.119414,112.063037,156.343023,130.291562,169.907652,99.856919,155.804864,176.083862,202.026101,178.297267,151.562864,195.155264,185.406717,156.316101,189.549100,198.437906,201.648204,188.512183,279.695530,153.197120,125.682580,178.484159,183.267544,237.364863,207.775175,253.164046,241.197099,288.539898,174.524755,233.150547,157.749586,225.320870,216.529903,284.708995,259.190398,230.639736,223.722634,238.104718,190.451489,326.428634,222.035090,253.603048,269.464879,212.286148,165.732479,250.802749,242.162645,175.144355,204.746879,252.302467,278.143431,239.935273,293.343681,278.367590,348.339192,309.924233,298.121529,303.263391,290.682070,384.376565,340.012379,281.588572,346.437333,390.890974,307.615059,407.941838,373.536998,316.066102,331.194775,340.921894,303.579832,341.500716,340.683608,374.794070,224.164415,222.460146,224.346948,206.157071,195.556141,222.876348,180.116751,116.276227,221.687027,133.014775,125.925036,104.416883,98.155700,100.474024,50.037178,78.511013,64.560957,144.519442,121.718553,89.824052,27.168127,104.083091,5.901119,12.621315,66.575825,8.430287,84.516953,69.834822,91.716082,18.159719,40.164714,15.729886,-55.479022,-80.129879,-24.556385,19.241638,-51.735278,-10.486494,-51.344369,12.692040,-25.042202,-55.212237,30.183650,-12.852125,-43.983862,-1.209077,-70.524896,39.071676,87.250909,37.349762,-20.961509,-30.345901,-61.132904,-60.985035,1.769132,-105.198462,-122.549091,-32.276506,-34.373052,-21.830880,-0.975156,-5.797463,29.044006,-23.775639,-6.248135,28.634889,1.215302,6.501253,71.167692,93.222693,132.340375,133.860560,171.455124,188.127989,312.214493,412.715026,418.296481,448.625812,564.036662,663.528992,759.103558,987.760384,1221.499492,1454.654891,1809.893351,2184.548637,2560.954023,2862.443274,3077.683160,3165.340942,3164.750137,3043.244267,2992.156851,2930.488155,2691.571944,2701.741736,2405.664548,2422.340402,2299.769811,2254.286293,2003.890117,2003.914801,2089.694109,2130.895056,2183.184171,2125.228711,2124.695450,2158.584898,2114.563827,2181.632260,2135.124205,2153.039928,2144.045959,2160.476303,2263.664237,2317.277020,2453.647928,2299.110723,2466.332422,2483.980039,2565.053355,2474.886620,2463.812867,2548.832606,2485.612853,2515.487128,2460.455697,2759.185578,2383.010288,2370.263347,2385.278276,2263.722332,2362.929037,2206.231908,2195.630970,2142.460231,2141.386461,2119.409928,2030.197647,2070.083138,2059.066425,2028.815011,1953.328675,1900.274432,2025.319299,1836.797039,1914.707674,1875.718222,1816.495696,1850.373373,1850.018756,1847.431624,1725.612245,1713.561375,1749.612044,1770.764764,1735.686552,1681.044421,1622.504900,1512.401996,1318.735733,1239.839629,1105.714441,1028.359948,913.109914,855.964605,806.924290,671.655739,643.159708,639.435977,555.151561,595.973476,687.902233,535.937611,516.413618,601.996782,561.687857,497.820120,461.393898,424.076208,377.533882,418.433873,344.443137,287.895315,275.123927,227.462675,123.578391,31.469069,77.131605,-9.104344,108.423678,26.044780,-10.579628,39.544859,15.746186,-41.314780,-25.977326,-121.580457,-14.129428,-69.961691,-95.747931,-52.491462,13.138709,-34.859406,-36.820992,-19.414448,-48.641063,32.164817,6.002454,150.204347,123.769439,254.030047,248.318610,291.300695,237.975369,298.674948,319.731810,347.144836,338.246526,435.369076,363.178236,307.673011,345.519031,208.048613,263.927507,196.488031,38.729128,20.649848,16.915941,38.526184,-56.520207,-9.224228,18.412913,-35.609570,-48.626074,49.362402,-42.311734,-8.982986,22.681158,-99.653804,-24.655370,-43.656932,-5.991792,12.339944,-7.994916,-25.329776,-32.331338,-8.666304,50.998836,13.330572,42.995712,10.327448,41.992588,41.324324,28.322762,24.321204,110.986340,125.318076,67.316514,141.314952,87.646794,60.645228,67.310270,142.975406,118.307142,104.638984,119.637423,70.302459,145.967597,150.632737,134.631175,127.629609,93.628049,144.959787,90.958225,127.289963,124.288401,122.620239,132.951977,103.617115,131.615553,88.947291,176.945729,171.277467,158.609305,238.607741,269.606183,254.937919,227.603057,222.934795,212.266533,302.931671
