0.01
0.01
0.01
0.02
0.02
0.02
0.03
0.03
0.03
0.04
0.04
0.04
0.05
0.05
0.05
0.06
0.06
0.06
0.07
0.07
0.07
0.08
0.08
0.08
0.09
0.09
0.09
0.1
0.1
0.1
0.13
0.13
0.13
0.16
0.16
0.16
0.2
0.2
0.2
0.23
0.23
0.23
0.26
0.26
0.26
0.3
0.3
0.3
0.33
0.33
0.33
0.36
0.36
0.36
0.4
0.4
0.4
0.43
0.43
0.43
0.46
0.46
0.46
0.5
0.5
0.5
0.53
0.53
0.53
0.56
0.56
0.56
0.6
0.6
0.6
0.63
0.63
0.63
0.66
0.66
0.66
0.7
0.7
0.7
0.73
0.73
0.73
0.76
0.76
0.76
0.8
0.8
0.8
0.83
0.83
0.83
0.86
0.86
0.86
0.9
0.9
0.9
0.93
0.93
0.93
0.96
0.96
0.96
0.99
0.99
0.99
1
0.001
0.001
0.001
0.003
0.003
0.003
0.005
0.005
0.005
0.007
0.007
0.007
